timestamp,demand,pred,containers,lat_ms,cpu_pct,over,under,policy
1970-01-01 03:32:00,4,1.4464547634124756,2,40.0,11.200000000000001,1,0,policy
1970-01-01 03:33:00,0,1.6154654026031494,2,40.0,0.0,1,0,policy
1970-01-01 03:34:00,0,1.4797005653381348,2,40.0,0.0,1,0,policy
1970-01-01 03:35:00,3,1.3282835483551025,2,40.0,8.4,1,0,policy
1970-01-01 03:36:00,0,1.4531538486480713,2,40.0,0.0,1,0,policy
1970-01-01 03:37:00,2,1.4022712707519531,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:38:00,3,1.401984691619873,2,40.0,8.4,1,0,policy
1970-01-01 03:39:00,0,1.5485258102416992,2,40.0,0.0,1,0,policy
1970-01-01 03:40:00,4,1.4181418418884277,2,40.0,11.200000000000001,1,0,policy
1970-01-01 03:41:00,1,1.5489661693572998,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:42:00,4,1.553377389907837,2,40.0,11.200000000000001,1,0,policy
1970-01-01 03:43:00,0,1.722461223602295,2,40.0,0.0,1,0,policy
1970-01-01 03:44:00,1,1.5682759284973145,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:45:00,1,1.5054571628570557,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:46:00,2,1.5037081241607666,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:47:00,0,1.5663464069366455,2,40.0,0.0,1,0,policy
1970-01-01 03:48:00,0,1.469376802444458,2,40.0,0.0,1,0,policy
1970-01-01 03:49:00,0,1.3473634719848633,2,40.0,0.0,1,0,policy
1970-01-01 03:50:00,2,1.2709689140319824,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:51:00,1,1.3171517848968506,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 03:52:00,2,1.3349318504333496,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 03:53:00,0,1.350693702697754,2,40.0,0.0,1,0,policy
1970-01-01 03:54:00,1,1.2715516090393066,2,40.0,2.8000000000000003,1,0,policy
